Mount Wario,1:56.704,150cc,NITA
Mount Wario,1:57.161,150cc,NITA
Mount Wario,1:59.770,150cc,NITA
Mount Wario,2:02.756,150cc,NITA
Mount Wario,2:06.948,150cc,NITA
Mount Wario,2:08.759,150cc,NITA
Mount Wario,2:10.641,150cc,NITA
Cloudtop Cruise,2:09.331,150cc,NITA
Cloudtop Cruise,2:11.139,150cc,NITA
Cloudtop Cruise,2:11.239,150cc,NITA
Cloudtop Cruise,2:12.523,150cc,NITA
Cloudtop Cruise,2:13.164,150cc,NITA
Cloudtop Cruise,2:13.264,150cc,NITA
Cloudtop Cruise,2:13.573,150cc,NITA
Cloudtop Cruise,2:15.334,150cc,NITA
Cloudtop Cruise,2:15.633,150cc,NITA
Cloudtop Cruise,2:16.627,150cc,NITA
Cloudtop Cruise,2:17.650,150cc,NITA
Cloudtop Cruise,2:18.020,150cc,NITA
Cloudtop Cruise,2:22.596,150cc,NITA
Cloudtop Cruise,2:23.058,150cc,NITA
Bone-Dry Dunes,2:00.617,150cc,NITA
Bone-Dry Dunes,2:01.840,150cc,NITA
Bone-Dry Dunes,2:04.255,150cc,NITA
Bone-Dry Dunes,2:04.355,150cc,NITA
Bone-Dry Dunes,2:04.704,150cc,NITA
Bone-Dry Dunes,2:06.110,150cc,NITA
Bone-Dry Dunes,2:06.252,150cc,NITA
Bone-Dry Dunes,2:06.732,150cc,NITA
Bone-Dry Dunes,2:08.104,150cc,NITA
Bone-Dry Dunes,2:08.546,150cc,NITA
Bone-Dry Dunes,2:09.548,150cc,NITA
Bowser's Castle,2:08.304,150cc,NITA
Bowser's Castle,2:09.312,150cc,NITA
Bowser's Castle,2:09.639,150cc,NITA
Bowser's Castle,2:09.850,150cc,NITA
Bowser's Castle,2:09.965,150cc,NITA
Bowser's Castle,2:10.846,150cc,NITA
Bowser's Castle,2:11.412,150cc,NITA
Bowser's Castle,2:11.512,150cc,NITA
Bowser's Castle,2:12.891,150cc,NITA
Rainbow Road,2:08.618,150cc,NITA
Rainbow Road,2:08.840,150cc,NITA
Rainbow Road,2:11.231,150cc,NITA
Rainbow Road,2:12.890,150cc,NITA
Rainbow Road,2:13.487,150cc,NITA
Rainbow Road,2:13.961,150cc,NITA
Rainbow Road,2:14.716,150cc,NITA
Rainbow Road,2:14.816,150cc,NITA
Rainbow Road,2:14.916,150cc,NITA
Rainbow Road,2:15.016,150cc,NITA
Rainbow Road,2:15.302,150cc,NITA
Rainbow Road,2:15.415,150cc,NITA
Wii Moo Moo Meadows,1:35.781,150cc,NITA
Wii Moo Moo Meadows,1:35.881,150cc,NITA
Wii Moo Moo Meadows,1:35.981,150cc,NITA
Wii Moo Moo Meadows,1:36.794,150cc,NITA
Wii Moo Moo Meadows,1:36.894,150cc,NITA
Wii Moo Moo Meadows,1:38.235,150cc,NITA
Wii Moo Moo Meadows,1:39.426,150cc,NITA
GBA Mario Circuit,1:35.574,150cc,NITA
GBA Mario Circuit,1:37.199,150cc,NITA
GBA Mario Circuit,1:37.660,150cc,NITA
GBA Mario Circuit,1:38.025,150cc,NITA
GBA Mario Circuit,1:38.419,150cc,NITA
GBA Mario Circuit,1:39.121,150cc,NITA
GBA Mario Circuit,1:39.405,150cc,NITA
GBA Mario Circuit,1:39.673,150cc,NITA
DS Cheep Cheep Beach,1:55.988,150cc,NITA
DS Cheep Cheep Beach,1:56.379,150cc,NITA
DS Cheep Cheep Beach,1:57.449,150cc,NITA
DS Cheep Cheep Beach,1:58.058,150cc,NITA
DS Cheep Cheep Beach,1:58.175,150cc,NITA
N64 Toad's Turnpike,2:00.751,150cc,NITA
N64 Toad's Turnpike,2:00.950,150cc,NITA
N64 Toad's Turnpike,2:01.692,150cc,NITA
N64 Toad's Turnpike,2:01.910,150cc,NITA
N64 Toad's Turnpike,2:02.226,150cc,NITA
GCN Dry Dry Desert,2:00.840,150cc,NITA
GCN Dry Dry Desert,2:02.369,150cc,NITA
GCN Dry Dry Desert,2:03.274,150cc,NITA
GCN Dry Dry Desert,2:04.712,150cc,NITA
GCN Dry Dry Desert,2:05.382,150cc,NITA
GCN Dry Dry Desert,2:05.698,150cc,NITA
SNES Donut Plains 3,1:30.042,150cc,NITA
SNES Donut Plains 3,1:31.098,150cc,NITA
SNES Donut Plains 3,1:32.946,150cc,NITA
SNES Donut Plains 3,1:33.046,150cc,NITA
SNES Donut Plains 3,1:33.839,150cc,NITA
SNES Donut Plains 3,1:34.272,150cc,NITA
SNES Donut Plains 3,1:36.153,150cc,NITA
SNES Donut Plains 3,1:36.253,150cc,NITA
SNES Donut Plains 3,1:37.051,150cc,NITA
SNES Donut Plains 3,1:37.569,150cc,NITA
SNES Donut Plains 3,1:38.064,150cc,NITA
SNES Donut Plains 3,1:39.637,150cc,NITA
N64 Royal Raceway,2:06.717,150cc,NITA
N64 Royal Raceway,2:06.853,150cc,NITA
N64 Royal Raceway,2:07.777,150cc,NITA
N64 Royal Raceway,2:09.435,150cc,NITA
N64 Royal Raceway,2:10.384,150cc,NITA
3DS DK Jungle,2:09.687,150cc,NITA
3DS DK Jungle,2:10.865,150cc,NITA
3DS DK Jungle,2:11.325,150cc,NITA
3DS DK Jungle,2:11.992,150cc,NITA
3DS DK Jungle,2:13.411,150cc,NITA
3DS DK Jungle,2:13.760,150cc,NITA
3DS DK Jungle,2:14.259,150cc,NITA
3DS DK Jungle,2:16.172,150cc,NITA
3DS DK Jungle,2:17.743,150cc,NITA
3DS DK Jungle,2:20.329,150cc,NITA
3DS DK Jungle,2:23.147,150cc,NITA
3DS DK Jungle,2:24.056,150cc,NITA
3DS DK Jungle,2:25.935,150cc,NITA
3DS DK Jungle,2:31.431,150cc,NITA
DS Wario Stadium,2:05.627,150cc,NITA
DS Wario Stadium,2:06.685,150cc,NITA
DS Wario Stadium,2:07.595,150cc,NITA
DS Wario Stadium,2:08.132,150cc,NITA
DS Wario Stadium,2:08.273,150cc,NITA
DS Wario Stadium,2:13.195,150cc,NITA
DS Wario Stadium,2:13.511,150cc,NITA
DS Wario Stadium,2:14.149,150cc,NITA
DS Wario Stadium,2:15.810,150cc,NITA
DS Wario Stadium,2:19.081,150cc,NITA
DS Wario Stadium,2:19.763,150cc,NITA
DS Wario Stadium,2:20.382,150cc,NITA
DS Wario Stadium,2:20.514,150cc,NITA
GCN Sherbet Land,2:02.993,150cc,NITA
GCN Sherbet Land,2:03.330,150cc,NITA
GCN Sherbet Land,2:05.091,150cc,NITA
GCN Sherbet Land,2:06.314,150cc,NITA
GCN Sherbet Land,2:07.467,150cc,NITA
GCN Sherbet Land,2:08.036,150cc,NITA
GCN Sherbet Land,2:09.163,150cc,NITA
3DS Music Park,2:00.193,150cc,NITA
3DS Music Park,2:02.469,150cc,NITA
3DS Music Park,2:03.003,150cc,NITA
3DS Music Park,2:03.613,150cc,NITA
3DS Music Park,2:03.713,150cc,NITA
3DS Music Park,2:05.644,150cc,NITA
N64 Yoshi Valley,2:12.486,150cc,NITA
N64 Yoshi Valley,2:13.822,150cc,NITA
N64 Yoshi Valley,2:14.028,150cc,NITA
N64 Yoshi Valley,2:15.633,150cc,NITA
N64 Yoshi Valley,2:15.966,150cc,NITA
N64 Yoshi Valley,2:19.301,150cc,NITA
N64 Yoshi Valley,2:19.401,150cc,NITA
N64 Yoshi Valley,2:19.632,150cc,NITA
N64 Yoshi Valley,2:20.177,150cc,NITA
N64 Yoshi Valley,2:20.649,150cc,NITA
N64 Yoshi Valley,2:21.119,150cc,NITA
N64 Yoshi Valley,2:21.219,150cc,NITA
DS Tick-Tock Clock,1:55.031,150cc,NITA
DS Tick-Tock Clock,1:58.764,150cc,NITA
DS Tick-Tock Clock,1:58.864,150cc,NITA
DS Tick-Tock Clock,1:59.466,150cc,NITA
DS Tick-Tock Clock,1:59.566,150cc,NITA
DS Tick-Tock Clock,2:02.555,150cc,NITA
DS Tick-Tock Clock,2:02.655,150cc,NITA
DS Tick-Tock Clock,2:02.874,150cc,NITA
DS Tick-Tock Clock,2:04.063,150cc,NITA
DS Tick-Tock Clock,2:04.163,150cc,NITA
3DS Piranha Plant Slide,2:10.189,150cc,NITA
3DS Piranha Plant Slide,2:10.289,150cc,NITA
3DS Piranha Plant Slide,2:10.541,150cc,NITA
3DS Piranha Plant Slide,2:11.526,150cc,NITA
3DS Piranha Plant Slide,2:12.705,150cc,NITA
3DS Piranha Plant Slide,2:13.552,150cc,NITA
3DS Piranha Plant Slide,2:14.328,150cc,NITA
3DS Piranha Plant Slide,2:15.032,150cc,NITA
3DS Piranha Plant Slide,2:15.331,150cc,NITA
Wii Grumble Volcano,2:04.735,150cc,NITA
Wii Grumble Volcano,2:07.237,150cc,NITA
Wii Grumble Volcano,2:07.494,150cc,NITA
Wii Grumble Volcano,2:09.763,150cc,NITA
Wii Grumble Volcano,2:11.410,150cc,NITA
Wii Grumble Volcano,2:12.084,150cc,NITA
Wii Grumble Volcano,2:14.018,150cc,NITA
Wii Grumble Volcano,2:14.118,150cc,NITA
Wii Grumble Volcano,2:14.551,150cc,NITA
Wii Grumble Volcano,2:14.724,150cc,NITA
Wii Grumble Volcano,2:14.905,150cc,NITA
Wii Grumble Volcano,2:15.638,150cc,NITA
Wii Grumble Volcano,2:19.930,150cc,NITA
Wii Grumble Volcano,2:20.919,150cc,NITA
N64 Rainbow Road,1:34.842,150cc,NITA
N64 Rainbow Road,1:37.855,150cc,NITA
N64 Rainbow Road,1:38.111,150cc,NITA
N64 Rainbow Road,1:43.146,150cc,NITA
N64 Rainbow Road,1:43.571,150cc,NITA
N64 Rainbow Road,1:43.964,150cc,NITA
N64 Rainbow Road,1:44.064,150cc,NITA
N64 Rainbow Road,1:44.173,150cc,NITA
N64 Rainbow Road,1:44.273,150cc,NITA
N64 Rainbow Road,1:44.500,150cc,NITA
N64 Rainbow Road,1:44.600,150cc,NITA
GCN Yoshi Circuit,1:52.544,150cc,NITA
GCN Yoshi Circuit,1:52.757,150cc,NITA
GCN Yoshi Circuit,1:53.231,150cc,NITA
GCN Yoshi Circuit,1:53.579,150cc,NITA
GCN Yoshi Circuit,1:54.416,150cc,NITA
GCN Yoshi Circuit,1:54.671,150cc,NITA
GCN Yoshi Circuit,1:56.367,150cc,NITA
Excitebike Arena,1:52.335,150cc,NITA
Excitebike Arena,1:54.191,150cc,NITA
Excitebike Arena,1:54.588,150cc,NITA
Excitebike Arena,1:55.897,150cc,NITA
Excitebike Arena,1:56.628,150cc,NITA
Excitebike Arena,1:56.837,150cc,NITA
Excitebike Arena,1:57.226,150cc,NITA
Excitebike Arena,1:57.990,150cc,NITA
Excitebike Arena,1:58.318,150cc,NITA
Excitebike Arena,1:58.443,150cc,NITA
Excitebike Arena,2:01.040,150cc,NITA
Excitebike Arena,2:01.717,150cc,NITA
Dragon Driftway,1:51.109,150cc,NITA
Dragon Driftway,1:52.479,150cc,NITA
Dragon Driftway,1:53.043,150cc,NITA
Dragon Driftway,1:53.987,150cc,NITA
Dragon Driftway,1:54.344,150cc,NITA
Dragon Driftway,1:55.085,150cc,NITA
Dragon Driftway,1:55.277,150cc,NITA
Dragon Driftway,1:57.608,150cc,NITA
Dragon Driftway,1:58.162,150cc,NITA
Dragon Driftway,1:58.443,150cc,NITA
Dragon Driftway,2:01.555,150cc,NITA
Mute City,2:04.426,150cc,NITA
Mute City,2:04.526,150cc,NITA
Mute City,2:04.918,150cc,NITA
Mute City,2:08.455,150cc,NITA
Mute City,2:08.615,150cc,NITA
Mute City,2:09.531,150cc,NITA
Mute City,2:11.475,150cc,NITA
Wii Wario's Gold Mine,2:13.173,150cc,NITA
Wii Wario's Gold Mine,2:15.634,150cc,NITA
Wii Wario's Gold Mine,2:15.734,150cc,NITA
Wii Wario's Gold Mine,2:16.282,150cc,NITA
Wii Wario's Gold Mine,2:16.524,150cc,NITA
Wii Wario's Gold Mine,2:17.869,150cc,NITA
Wii Wario's Gold Mine,2:19.090,150cc,NITA
Wii Wario's Gold Mine,2:20.503,150cc,NITA
Wii Wario's Gold Mine,2:20.603,150cc,NITA
Wii Wario's Gold Mine,2:20.719,150cc,NITA
SNES Rainbow Road,1:35.708,150cc,NITA
SNES Rainbow Road,1:36.622,150cc,NITA
SNES Rainbow Road,1:37.642,150cc,NITA
SNES Rainbow Road,1:39.099,150cc,NITA
SNES Rainbow Road,1:39.257,150cc,NITA
SNES Rainbow Road,1:42.002,150cc,NITA
SNES Rainbow Road,1:44.007,150cc,NITA
SNES Rainbow Road,1:44.581,150cc,NITA
Ice Ice Outpost,1:58.541,150cc,NITA
Ice Ice Outpost,1:59.813,150cc,NITA
Ice Ice Outpost,1:59.916,150cc,NITA
Ice Ice Outpost,2:00.102,150cc,NITA
Ice Ice Outpost,2:00.428,150cc,NITA
Ice Ice Outpost,2:00.528,150cc,NITA
Ice Ice Outpost,2:01.556,150cc,NITA
Ice Ice Outpost,2:01.989,150cc,NITA
Hyrule Circuit,1:57.462,150cc,NITA
Hyrule Circuit,1:59.078,150cc,NITA
Hyrule Circuit,2:00.313,150cc,NITA
Hyrule Circuit,2:00.417,150cc,NITA
Hyrule Circuit,2:00.743,150cc,NITA
Hyrule Circuit,2:01.424,150cc,NITA
Hyrule Circuit,2:05.882,150cc,NITA
Hyrule Circuit,2:06.872,150cc,NITA
Hyrule Circuit,2:07.940,150cc,NITA
GCN Baby Park,1:17.076,150cc,NITA
GCN Baby Park,1:17.389,150cc,NITA
GCN Baby Park,1:18.219,150cc,NITA
GCN Baby Park,1:20.374,150cc,NITA
GCN Baby Park,1:20.923,150cc,NITA
GCN Baby Park,1:21.946,150cc,NITA
GCN Baby Park,1:24.904,150cc,NITA
GCN Baby Park,1:25.427,150cc,NITA
GCN Baby Park,1:26.267,150cc,NITA
GCN Baby Park,1:29.270,150cc,NITA
GBA Cheese Land,1:52.237,150cc,NITA
GBA Cheese Land,1:52.337,150cc,NITA
GBA Cheese Land,1:53.201,150cc,NITA
GBA Cheese Land,1:55.157,150cc,NITA
GBA Cheese Land,1:56.982,150cc,NITA
GBA Cheese Land,1:58.484,150cc,NITA
GBA Cheese Land,1:58.939,150cc,NITA
GBA Cheese Land,1:59.867,150cc,NITA
GBA Cheese Land,2:01.030,150cc,NITA
GBA Cheese Land,2:01.130,150cc,NITA
GBA Cheese Land,2:01.230,150cc,NITA
GBA Cheese Land,2:01.374,150cc,NITA
GBA Cheese Land,2:03.262,150cc,NITA
Wild Woods,2:00.618,150cc,NITA
Wild Woods,2:01.662,150cc,NITA
Wild Woods,2:02.253,150cc,NITA
Wild Woods,2:03.471,150cc,NITA
Wild Woods,2:03.647,150cc,NITA
Wild Woods,2:04.597,150cc,NITA
Wild Woods,2:04.697,150cc,NITA
Wild Woods,2:04.986,150cc,NITA
Wild Woods,2:06.078,150cc,NITA
Wild Woods,2:08.014,150cc,NITA
Wild Woods,2:08.172,150cc,NITA
Wild Woods,2:09.373,150cc,NITA
Wild Woods,2:10.462,150cc,NITA
Animal Crossing,1:47.469,150cc,NITA
Animal Crossing,1:47.654,150cc,NITA
Animal Crossing,1:48.083,150cc,NITA
Animal Crossing,1:48.648,150cc,NITA
Animal Crossing,1:49.124,150cc,NITA
Animal Crossing,1:50.572,150cc,NITA
3DS Neo Bowser City,2:01.231,150cc,NITA
3DS Neo Bowser City,2:01.381,150cc,NITA
3DS Neo Bowser City,2:01.899,150cc,NITA
3DS Neo Bowser City,2:03.606,150cc,NITA
3DS Neo Bowser City,2:06.889,150cc,NITA
3DS Neo Bowser City,2:07.536,150cc,NITA
GBA Ribbon Road,2:01.140,150cc,NITA
GBA Ribbon Road,2:02.201,150cc,NITA
GBA Ribbon Road,2:02.850,150cc,NITA
GBA Ribbon Road,2:04.873,150cc,NITA
GBA Ribbon Road,2:05.082,150cc,NITA
GBA Ribbon Road,2:06.242,150cc,NITA
GBA Ribbon Road,2:06.389,150cc,NITA
Super Bell Subway,1:52.567,150cc,NITA
Super Bell Subway,1:54.565,150cc,NITA
Super Bell Subway,1:55.599,150cc,NITA
Super Bell Subway,1:55.766,150cc,NITA
Super Bell Subway,1:57.437,150cc,NITA
Super Bell Subway,1:57.821,150cc,NITA
Super Bell Subway,1:57.921,150cc,NITA
Super Bell Subway,1:59.256,150cc,NITA
Super Bell Subway,2:00.588,150cc,NITA
Super Bell Subway,2:04.230,150cc,NITA
Super Bell Subway,2:06.505,150cc,NITA
Super Bell Subway,2:07.435,150cc,NITA
Super Bell Subway,2:08.011,150cc,NITA
Big Blue,1:33.399,150cc,NITA
Big Blue,1:33.499,150cc,NITA
Big Blue,1:33.943,150cc,NITA
Big Blue,1:34.043,150cc,NITA
Big Blue,1:35.049,150cc,NITA
Big Blue,1:37.182,150cc,NITA
Big Blue,1:37.782,150cc,NITA
Big Blue,1:38.670,150cc,NITA
Big Blue,1:38.770,150cc,NITA
Big Blue,1:40.477,150cc,NITA
Big Blue,1:40.611,150cc,NITA
Big Blue,1:41.036,150cc,NITA
Big Blue,1:41.546,150cc,NITA
Tour Paris Promenade,2:08.836,150cc,NITA
Tour Paris Promenade,2:09.712,150cc,NITA
Tour Paris Promenade,2:09.978,150cc,NITA
Tour Paris Promenade,2:15.443,150cc,NITA
Tour Paris Promenade,2:16.193,150cc,NITA
Tour Paris Promenade,2:17.277,150cc,NITA
Tour Paris Promenade,2:18.411,150cc,NITA
Tour Paris Promenade,2:20.709,150cc,NITA
Tour Paris Promenade,2:22.035,150cc,NITA
Tour Paris Promenade,2:22.465,150cc,NITA
3DS Toad Circut,1:36.326,150cc,NITA
3DS Toad Circut,1:37.225,150cc,NITA
3DS Toad Circut,1:40.701,150cc,NITA
3DS Toad Circut,1:43.744,150cc,NITA
3DS Toad Circut,1:44.678,150cc,NITA
3DS Toad Circut,1:44.778,150cc,NITA
3DS Toad Circut,1:45.526,150cc,NITA
3DS Toad Circut,1:45.931,150cc,NITA
N64 Choco Mountain,2:01.108,150cc,NITA
N64 Choco Mountain,2:04.205,150cc,NITA
N64 Choco Mountain,2:04.497,150cc,NITA
N64 Choco Mountain,2:05.663,150cc,NITA
N64 Choco Mountain,2:07.639,150cc,NITA
N64 Choco Mountain,2:08.507,150cc,NITA
N64 Choco Mountain,2:08.607,150cc,NITA
N64 Choco Mountain,2:11.189,150cc,NITA
N64 Choco Mountain,2:12.338,150cc,NITA
N64 Choco Mountain,2:13.520,150cc,NITA
N64 Choco Mountain,2:14.048,150cc,NITA
Wii Coconut Mall,1:56.216,150cc,NITA
Wii Coconut Mall,1:58.421,150cc,NITA
Wii Coconut Mall,2:02.186,150cc,NITA
Wii Coconut Mall,2:02.298,150cc,NITA
Wii Coconut Mall,2:06.887,150cc,NITA
Wii Coconut Mall,2:07.159,150cc,NITA
Wii Coconut Mall,2:07.599,150cc,NITA
Wii Coconut Mall,2:09.369,150cc,NITA
Wii Coconut Mall,2:09.481,150cc,NITA
Wii Coconut Mall,2:10.963,150cc,NITA
Tour Tokyo Blur,1:39.629,150cc,NITA
Tour Tokyo Blur,1:39.925,150cc,NITA
Tour Tokyo Blur,1:41.126,150cc,NITA
Tour Tokyo Blur,1:41.770,150cc,NITA
Tour Tokyo Blur,1:42.062,150cc,NITA
Tour Tokyo Blur,1:42.282,150cc,NITA
Tour Tokyo Blur,1:44.459,150cc,NITA
Tour Tokyo Blur,1:45.184,150cc,NITA
Tour Tokyo Blur,1:45.788,150cc,NITA
Tour Tokyo Blur,1:47.153,150cc,NITA
Tour Tokyo Blur,1:48.452,150cc,NITA
Tour Tokyo Blur,1:48.752,150cc,NITA
Tour Tokyo Blur,1:49.275,150cc,NITA
DS Shroom Ridge,1:58.387,150cc,NITA
DS Shroom Ridge,1:59.030,150cc,NITA
DS Shroom Ridge,2:05.473,150cc,NITA
DS Shroom Ridge,2:06.285,150cc,NITA
DS Shroom Ridge,2:09.050,150cc,NITA
DS Shroom Ridge,2:09.283,150cc,NITA
DS Shroom Ridge,2:09.383,150cc,NITA
DS Shroom Ridge,2:09.483,150cc,NITA
GBA Sky Garden,1:39.108,150cc,NITA
GBA Sky Garden,1:39.552,150cc,NITA
GBA Sky Garden,1:40.154,150cc,NITA
GBA Sky Garden,1:42.995,150cc,NITA
GBA Sky Garden,1:43.762,150cc,NITA
GBA Sky Garden,1:46.361,150cc,NITA
GBA Sky Garden,1:50.282,150cc,NITA
GBA Sky Garden,1:51.820,150cc,NITA
GBA Sky Garden,1:51.933,150cc,NITA
GBA Sky Garden,1:52.595,150cc,NITA
GBA Sky Garden,1:53.556,150cc,NITA
Ninja Hideaway,2:05.020,150cc,NITA
Ninja Hideaway,2:05.120,150cc,NITA
Ninja Hideaway,2:05.277,150cc,NITA
Ninja Hideaway,2:06.774,150cc,NITA
Ninja Hideaway,2:08.063,150cc,NITA
Ninja Hideaway,2:08.163,150cc,NITA
Ninja Hideaway,2:09.025,150cc,NITA
Tour New York Minute,1:39.110,150cc,NITA
Tour New York Minute,1:40.420,150cc,NITA
Tour New York Minute,1:41.011,150cc,NITA
Tour New York Minute,1:41.141,150cc,NITA
Tour New York Minute,1:41.577,150cc,NITA
Tour New York Minute,1:42.014,150cc,NITA
Tour New York Minute,1:42.649,150cc,NITA
Tour New York Minute,1:43.788,150cc,NITA
Tour New York Minute,1:43.911,150cc,NITA
SNES Mario Circuit 3,1:43.128,150cc,NITA
SNES Mario Circuit 3,1:43.724,150cc,NITA
SNES Mario Circuit 3,1:44.291,150cc,NITA
SNES Mario Circuit 3,1:44.720,150cc,NITA
SNES Mario Circuit 3,1:45.058,150cc,NITA
SNES Mario Circuit 3,1:45.211,150cc,NITA
SNES Mario Circuit 3,1:47.124,150cc,NITA
SNES Mario Circuit 3,1:47.523,150cc,NITA
SNES Mario Circuit 3,1:47.673,150cc,NITA
SNES Mario Circuit 3,1:47.773,150cc,NITA
SNES Mario Circuit 3,1:47.873,150cc,NITA
SNES Mario Circuit 3,1:48.679,150cc,NITA
SNES Mario Circuit 3,1:48.779,150cc,NITA
SNES Mario Circuit 3,1:49.112,150cc,NITA
N64 Kalimari Desert,1:39.286,150cc,NITA
N64 Kalimari Desert,1:40.713,150cc,NITA
N64 Kalimari Desert,1:40.813,150cc,NITA
N64 Kalimari Desert,1:42.381,150cc,NITA
N64 Kalimari Desert,1:42.630,150cc,NITA
N64 Kalimari Desert,1:42.911,150cc,NITA
N64 Kalimari Desert,1:46.549,150cc,NITA
N64 Kalimari Desert,1:46.649,150cc,NITA
N64 Kalimari Desert,1:47.224,150cc,NITA
N64 Kalimari Desert,1:47.324,150cc,NITA
N64 Kalimari Desert,1:48.884,150cc,NITA
N64 Kalimari Desert,1:49.507,150cc,NITA
N64 Kalimari Desert,1:49.607,150cc,NITA
N64 Kalimari Desert,1:52.465,150cc,NITA
DS Waluigi Pinball,2:28.826,150cc,NITA
DS Waluigi Pinball,2:30.434,150cc,NITA
DS Waluigi Pinball,2:30.899,150cc,NITA
DS Waluigi Pinball,2:31.564,150cc,NITA
DS Waluigi Pinball,2:31.664,150cc,NITA
Tour Sydney Sprint,2:10.905,150cc,NITA
Tour Sydney Sprint,2:11.761,150cc,NITA
Tour Sydney Sprint,2:11.892,150cc,NITA
Tour Sydney Sprint,2:12.145,150cc,NITA
Tour Sydney Sprint,2:12.245,150cc,NITA
Tour Sydney Sprint,2:12.726,150cc,NITA
Tour Sydney Sprint,2:12.951,150cc,NITA
Tour Sydney Sprint,2:13.420,150cc,NITA
Tour Sydney Sprint,2:15.115,150cc,NITA
Tour Sydney Sprint,2:15.223,150cc,NITA
Tour Sydney Sprint,2:15.691,150cc,NITA
Tour Sydney Sprint,2:15.791,150cc,NITA
Tour Sydney Sprint,2:17.107,150cc,NITA
GBA Snow Land,1:33.148,150cc,NITA
GBA Snow Land,1:33.812,150cc,NITA
GBA Snow Land,1:35.045,150cc,NITA
GBA Snow Land,1:37.552,150cc,NITA
GBA Snow Land,1:37.749,150cc,NITA
GBA Snow Land,1:38.421,150cc,NITA
GBA Snow Land,1:40.496,150cc,NITA
GBA Snow Land,1:40.596,150cc,NITA
GBA Snow Land,1:40.696,150cc,NITA
Wii Mushroom Gorge,1:42.001,150cc,NITA
Wii Mushroom Gorge,1:42.663,150cc,NITA
Wii Mushroom Gorge,1:47.620,150cc,NITA
Wii Mushroom Gorge,1:48.930,150cc,NITA
Wii Mushroom Gorge,1:49.668,150cc,NITA
Wii Mushroom Gorge,1:50.238,150cc,NITA
Wii Mushroom Gorge,1:51.122,150cc,NITA
Wii Mushroom Gorge,1:51.611,150cc,NITA
Wii Mushroom Gorge,1:51.842,150cc,NITA
Wii Mushroom Gorge,1:52.174,150cc,NITA
Sky-High Sundae,2:04.579,150cc,NITA
Sky-High Sundae,2:05.192,150cc,NITA
Sky-High Sundae,2:07.347,150cc,NITA
Sky-High Sundae,2:09.417,150cc,NITA
Sky-High Sundae,2:10.970,150cc,NITA
Sky-High Sundae,2:11.282,150cc,NITA
Sky-High Sundae,2:11.382,150cc,NITA
Sky-High Sundae,2:15.820,150cc,NITA
Tour London Loop,2:17.662,150cc,NITA
Tour London Loop,2:18.148,150cc,NITA
Tour London Loop,2:18.607,150cc,NITA
Tour London Loop,2:19.913,150cc,NITA
Tour London Loop,2:20.103,150cc,NITA
Tour London Loop,2:20.660,150cc,NITA
Tour London Loop,2:21.428,150cc,NITA
Tour London Loop,2:21.727,150cc,NITA
GBA Boo Lake,1:32.944,150cc,NITA
GBA Boo Lake,1:35.007,150cc,NITA
GBA Boo Lake,1:35.184,150cc,NITA
GBA Boo Lake,1:36.443,150cc,NITA
GBA Boo Lake,1:36.768,150cc,NITA
GBA Boo Lake,1:37.107,150cc,NITA
GBA Boo Lake,1:37.393,150cc,NITA
GBA Boo Lake,1:38.140,150cc,NITA
GBA Boo Lake,1:39.926,150cc,NITA
GBA Boo Lake,1:40.122,150cc,NITA
3DS Rock Rock Mountain,2:19.012,150cc,NITA
3DS Rock Rock Mountain,2:19.559,150cc,NITA
3DS Rock Rock Mountain,2:19.971,150cc,NITA
3DS Rock Rock Mountain,2:20.119,150cc,NITA
3DS Rock Rock Mountain,2:20.253,150cc,NITA
3DS Rock Rock Mountain,2:20.395,150cc,NITA
3DS Rock Rock Mountain,2:20.664,150cc,NITA
3DS Rock Rock Mountain,2:21.789,150cc,NITA
Wii Maple Treeway,2:37.668,150cc,NITA
Wii Maple Treeway,2:38.525,150cc,NITA
Wii Maple Treeway,2:40.116,150cc,NITA
Wii Maple Treeway,2:43.383,150cc,NITA
Wii Maple Treeway,2:43.642,150cc,NITA
Wii Maple Treeway,2:44.006,150cc,NITA
Tour Berlin Byways,2:05.927,150cc,NITA
Tour Berlin Byways,2:06.027,150cc,NITA
Tour Berlin Byways,2:06.227,150cc,NITA
Tour Berlin Byways,2:06.921,150cc,NITA
Tour Berlin Byways,2:07.688,150cc,NITA
Tour Berlin Byways,2:07.976,150cc,NITA
Tour Berlin Byways,2:08.981,150cc,NITA
Tour Berlin Byways,2:09.303,150cc,NITA
Tour Berlin Byways,2:11.045,150cc,NITA
Tour Berlin Byways,2:11.286,150cc,NITA
Tour Berlin Byways,2:11.477,150cc,NITA
Tour Berlin Byways,2:11.577,150cc,NITA
DS Peach Gardens,2:20.501,150cc,NITA
DS Peach Gardens,2:20.833,150cc,NITA
DS Peach Gardens,2:23.480,150cc,NITA
DS Peach Gardens,2:24.776,150cc,NITA
DS Peach Gardens,2:26.086,150cc,NITA
DS Peach Gardens,2:27.015,150cc,NITA
DS Peach Gardens,2:27.227,150cc,NITA
DS Peach Gardens,2:27.718,150cc,NITA
DS Peach Gardens,2:28.212,150cc,NITA
Merry Mountain,2:02.220,150cc,NITA
Merry Mountain,2:04.329,150cc,NITA
Merry Mountain,2:04.735,150cc,NITA
Merry Mountain,2:04.835,150cc,NITA
Merry Mountain,2:04.935,150cc,NITA
Merry Mountain,2:05.412,150cc,NITA
